cluster,forecast_date,day_name,alert_level,spike_probability,top_junction,risk_score,risk_tier,center_lat,center_lon
624,2024-04-14,Sun,🟠 HIGH,0.758,No Junction,3.35,🟡 MEDIUM,12.938793988235297,77.58488469411765
658,2024-04-14,Sun,🟠 HIGH,0.758,No Junction,4.57,🟠 HIGH,13.014810147619048,77.53088251428572
397,2024-04-14,Sun,🟠 HIGH,0.757,No Junction,2.83,🟡 MEDIUM,12.89722641875,77.5711489375
756,2024-04-14,Sun,🟠 HIGH,0.757,No Junction,4.59,🟠 HIGH,12.956527473333333,77.74522906
389,2024-04-14,Sun,🟠 HIGH,0.756,"BTP182 - 19th Main Junction, Rajajinagar",5.05,🟠 HIGH,12.995030063779527,77.5516768984252
172,2024-04-14,Sun,🟠 HIGH,0.755,No Junction,6.84,🟠 HIGH,13.058286945879717,77.591531198288
270,2024-04-14,Sun,🟠 HIGH,0.755,"BTP089 - Police Quarters, Sultan Road",7.7,🔴 CRITICAL,12.960322654,77.562641544
239,2024-04-14,Sun,🟠 HIGH,0.753,No Junction,3.66,🟡 MEDIUM,13.160736588235292,77.59560787058822
757,2024-04-14,Sun,🟠 HIGH,0.753,No Junction,4.87,🟠 HIGH,12.993640225,77.71730157500001
100,2024-04-14,Sun,🟠 HIGH,0.752,No Junction,5.45,🟠 HIGH,13.03580103783784,77.73539217027027
391,2024-04-14,Sun,🟠 HIGH,0.752,BTP071 - Prasanna Junction,4.12,🟠 HIGH,12.975632360869566,77.55616712608696
749,2024-04-14,Sun,🟠 HIGH,0.751,No Junction,4.79,🟠 HIGH,12.998340068181818,77.67173627272727
189,2024-04-14,Sun,🟠 HIGH,0.749,BTP137 - Madiwala Traffic PS Junction,7.31,🔴 CRITICAL,12.92520081423494,77.61895558249483
347,2024-04-14,Sun,🟠 HIGH,0.749,No Junction,4.44,🟠 HIGH,12.91634224520548,77.63811780684931
413,2024-04-14,Sun,🟠 HIGH,0.748,BTP075 - Police Corner,4.89,🟠 HIGH,12.969104703174605,77.58565697460317
80,2024-04-14,Sun,🟠 HIGH,0.747,"BTP024 - NPS, Vijayanagar",6.67,🟠 HIGH,12.982515486226417,77.54896199849057
136,2024-04-14,Sun,🟠 HIGH,0.747,No Junction,4.22,🟠 HIGH,12.989298359900989,77.50059714207922
428,2024-04-14,Sun,🟠 HIGH,0.747,No Junction,3.04,🟡 MEDIUM,13.036099378947368,77.73667201578947
857,2024-04-14,Sun,🟠 HIGH,0.747,BTP091 - Sirsi Circle,3.9,🟡 MEDIUM,12.961153346666666,77.56071161333332
459,2024-04-14,Sun,🟠 HIGH,0.746,No Junction,4.54,🟠 HIGH,13.00059879090909,77.61490079772727
711,2024-04-14,Sun,🟠 HIGH,0.746,No Junction,2.99,🟡 MEDIUM,13.1198427,77.63249998
548,2024-04-14,Sun,🟠 HIGH,0.745,No Junction,5.4,🟠 HIGH,12.979061341124003,77.6408681921439
217,2024-04-14,Sun,🟠 HIGH,0.744,"BTP117 - 9th Cross, Kanakapura Road",7.01,🔴 CRITICAL,12.911335077083336,77.57309525833334
585,2024-04-14,Sun,🟠 HIGH,0.742,No Junction,4.97,🟠 HIGH,13.04531734,77.54811906666667
307,2024-04-14,Sun,🟠 HIGH,0.741,BTP136 - Hosur-Tavarkere Road Junction,7.77,🔴 CRITICAL,12.935623175806452,77.60847435322582
482,2024-04-14,Sun,🟠 HIGH,0.741,No Junction,3.83,🟡 MEDIUM,12.840691275,77.64407179375
111,2024-04-14,Sun,🟠 HIGH,0.74,No Junction,6.8,🟠 HIGH,13.007965879892762,77.52674327426273
514,2024-04-14,Sun,🟠 HIGH,0.74,No Junction,6.05,🟠 HIGH,12.931986163399356,77.69594545761186
158,2024-04-14,Sun,🟠 HIGH,0.739,No Junction,5.8,🟠 HIGH,12.887224897931034,77.64083514137931
741,2024-04-14,Sun,🟠 HIGH,0.738,BTP196 - Sarakki Main Road,5.24,🟠 HIGH,12.911007544444445,77.57690332777777
404,2024-04-14,Sun,🟠 HIGH,0.737,BTP184 - Lalbagh West Gate,5.14,🟠 HIGH,12.94809933151515,77.57997989757577
439,2024-04-14,Sun,🟠 HIGH,0.737,No Junction,3.35,🟡 MEDIUM,13.18389258846154,77.68628519871795
469,2024-04-14,Sun,🟠 HIGH,0.737,BTP048 - Shanthala Junction,6.07,🟠 HIGH,12.97729381904762,77.57147946190477
689,2024-04-14,Sun,🟠 HIGH,0.737,No Junction,1.79,🟢 LOW,12.884016868421051,77.59855579473685
701,2024-04-14,Sun,🟠 HIGH,0.737,No Junction,6.07,🟠 HIGH,12.970269886206896,77.64313519999999
105,2024-04-14,Sun,🟠 HIGH,0.735,"BTP099 - Cash Pharmacy, Residency Road",5.84,🟠 HIGH,12.968688674418605,77.60154433255815
226,2024-04-14,Sun,🟠 HIGH,0.735,BTP126 - Dairy Circle,7.14,🔴 CRITICAL,12.936554223913044,77.6059196673913
860,2024-04-14,Sun,🟠 HIGH,0.735,No Junction,3.83,🟡 MEDIUM,12.82310848125,77.6855493125
40,2024-04-14,Sun,🟠 HIGH,0.734,No Junction,6.48,🟠 HIGH,12.94362894214128,77.69760996264661
64,2024-04-14,Sun,🟠 HIGH,0.734,BTP048 - Shanthala Junction,8.36,🔴 CRITICAL,12.977100818643354,77.57076297861093
414,2024-04-14,Sun,🟠 HIGH,0.734,BTP047 - Vidhan Soudha Metro Station,5.69,🟠 HIGH,12.978936674285714,77.59205290571428
63,2024-04-14,Sun,🟠 HIGH,0.732,No Junction,5.03,🟠 HIGH,13.023849725583826,77.58498437908572
119,2024-04-14,Sun,🟠 HIGH,0.732,No Junction,6.95,🟠 HIGH,12.818434292957743,77.68920089788733
641,2024-04-14,Sun,🟠 HIGH,0.732,No Junction,5.01,🟠 HIGH,13.049045831818182,77.54761679545454
862,2024-04-14,Sun,🟠 HIGH,0.731,BTP137 - Madiwala Traffic PS Junction,3.96,🟡 MEDIUM,12.922918693333337,77.61909186666666
735,2024-04-14,Sun,🟠 HIGH,0.73,No Junction,3.03,🟡 MEDIUM,13.094868466666666,77.59454636000001
558,2024-04-14,Sun,🟠 HIGH,0.729,No Junction,7.34,🔴 CRITICAL,13.030008816883116,77.53821091948052
179,2024-04-14,Sun,🟠 HIGH,0.728,No Junction,6.78,🟠 HIGH,12.936293905635903,77.6923795833133
30,2024-04-14,Sun,🟠 HIGH,0.727,"BTP016 - 5th Main Road, RPC Layout",6.74,🟠 HIGH,12.966062803544334,77.53772806020386
70,2024-04-14,Sun,🟠 HIGH,0.727,BTP020 - Hosahalli Metro Station,6.34,🟠 HIGH,12.97437206167331,77.5456969534594
256,2024-04-14,Sun,🟠 HIGH,0.727,"BTP094 - Sri Skanda Complex, Mysore Road",7.15,🔴 CRITICAL,12.955739512371132,77.5460951742268
750,2024-04-14,Sun,🟠 HIGH,0.727,No Junction,4.29,🟠 HIGH,12.992621775757575,77.65173555151515
775,2024-04-14,Sun,🟠 HIGH,0.727,No Junction,2.54,🟡 MEDIUM,12.8816064625,77.64426847083332
102,2024-04-14,Sun,🟠 HIGH,0.726,BTP135 - UCO Bank Junction,7.51,🔴 CRITICAL,12.935692348083624,77.61580879102787
16,2024-04-14,Sun,🟠 HIGH,0.725,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
259,2024-04-14,Sun,🟠 HIGH,0.725,BTP216 - Yediyur Junction,4.66,🟠 HIGH,12.93799975924632,77.57692127255724
282,2024-04-14,Sun,🟠 HIGH,0.724,No Junction,5.93,🟠 HIGH,13.006024582539682,77.59319434126984
60,2024-04-14,Sun,🟠 HIGH,0.723,No Junction,6.44,🟠 HIGH,12.937186932243607,77.58496069902392
436,2024-04-14,Sun,🟠 HIGH,0.72,No Junction,5.28,🟠 HIGH,12.931539546808512,77.6928028531915
759,2024-04-14,Sun,🟠 HIGH,0.719,"BTP190 - 36th Cross, 4th Main, Jayanagar",4.59,🟠 HIGH,12.92220279175258,77.58069601752577
784,2024-04-14,Sun,🟠 HIGH,0.719,BTP172 - Nanjappa Circle,4.8,🟠 HIGH,12.963099973913042,77.60125873478262
35,2024-04-14,Sun,🟠 HIGH,0.718,BTP211 - Central Street Junction,7.52,🔴 CRITICAL,12.983591252232417,77.60355235222792
384,2024-04-14,Sun,🟠 HIGH,0.718,BTP042 - Minsk Square Junction (CTO),5.24,🟠 HIGH,12.980804211206896,77.59716946982759
398,2024-04-14,Sun,🟠 HIGH,0.718,BTP103 - Shanti Nagar TTMC,4.99,🟠 HIGH,12.9540826,77.59145146
434,2024-04-14,Sun,🟠 HIGH,0.718,BTP074 - Leprosy Hospital Junction,6.83,🟠 HIGH,12.974203763829786,77.56624664468086
454,2024-04-14,Sun,🟠 HIGH,0.718,BTP063 - Siddalingaiah Circle,5.49,🟠 HIGH,12.971748828571426,77.59461318095238
76,2024-04-14,Sun,🟠 HIGH,0.716,No Junction,6.75,🟠 HIGH,12.926669330935251,77.60895103741008
160,2024-04-14,Sun,🟠 HIGH,0.716,No Junction,6.82,🟠 HIGH,12.87050192832764,77.65455591264092
520,2024-04-14,Sun,🟠 HIGH,0.716,No Junction,3.21,🟡 MEDIUM,12.992006495000002,77.57458653500001
305,2024-04-14,Sun,🟠 HIGH,0.715,No Junction,5.61,🟠 HIGH,12.970168633945429,77.61020374565089
480,2024-04-14,Sun,🟠 HIGH,0.714,No Junction,6.7,🟠 HIGH,13.018973489361702,77.55335202553192
589,2024-04-14,Sun,🟠 HIGH,0.714,BTP214 - 5th Main Chamrajpet  Junction,6.97,🟠 HIGH,12.958021793636364,77.56735131272728
831,2024-04-14,Sun,🟠 HIGH,0.714,No Junction,2.93,🟡 MEDIUM,13.014099546666667,77.49211288
462,2024-04-14,Sun,🟠 HIGH,0.713,BTP057 - Anand Rao Junction,3.65,🟡 MEDIUM,12.982216654545454,77.57568883181818
823,2024-04-14,Sun,🟠 HIGH,0.713,No Junction,5.42,🟠 HIGH,12.854895807142857,77.664791775
83,2024-04-14,Sun,🟠 HIGH,0.712,No Junction,6.34,🟠 HIGH,12.959838562833236,77.64904906266521
222,2024-04-14,Sun,🟠 HIGH,0.711,No Junction,7.06,🔴 CRITICAL,12.97140396851725,77.71199811215577
373,2024-04-14,Sun,🟠 HIGH,0.711,"BTP148 - 17th Main, Doopanahalli Bus Stop",8.43,🔴 CRITICAL,12.966456175812274,77.64154017509026
475,2024-04-14,Sun,🟠 HIGH,0.711,No Junction,6.67,🟠 HIGH,13.144218675,77.61785262142857
557,2024-04-14,Sun,🟠 HIGH,0.711,BTP120 - Lalbagh Main Gate Junction,6.07,🟠 HIGH,12.954299433333333,77.58392024166668
288,2024-04-14,Sun,🟠 HIGH,0.71,No Junction,4.91,🟠 HIGH,13.068795291223314,77.59265747195442
294,2024-04-14,Sun,🟠 HIGH,0.709,No Junction,6.21,🟠 HIGH,12.935901875,77.51794080740741
632,2024-04-14,Sun,🟠 HIGH,0.709,No Junction,4.21,🟠 HIGH,12.993428652173913,77.6087708652174
719,2024-04-14,Sun,🟠 HIGH,0.709,No Junction,5.1,🟠 HIGH,13.16123732,77.626400785
443,2024-04-14,Sun,🟠 HIGH,0.708,No Junction,5.27,🟠 HIGH,12.97944121875,77.6291956125
655,2024-04-14,Sun,🟠 HIGH,0.708,No Junction,4.11,🟠 HIGH,12.870408122727271,77.65733840454546
59,2024-04-14,Sun,🟠 HIGH,0.707,"BTP226 - 33rd Cross, 11th Main, Jayanagar",7.75,🔴 CRITICAL,12.927465517753625,77.58599906576086
675,2024-04-14,Sun,🟠 HIGH,0.706,No Junction,2.66,🟡 MEDIUM,13.00816033125,77.57990519375
84,2024-04-14,Sun,🟠 HIGH,0.705,No Junction,7.04,🔴 CRITICAL,12.906885910118156,77.54607518433065
415,2024-04-14,Sun,🟠 HIGH,0.705,No Junction,5.69,🟠 HIGH,12.936981622429776,77.70270666342196
48,2024-04-14,Sun,🟠 HIGH,0.704,No Junction,3.04,🟡 MEDIUM,13.021544333333331,77.53146817222222
98,2024-04-14,Sun,🟠 HIGH,0.704,No Junction,5.8,🟠 HIGH,12.98659242267303,77.5744809424821
337,2024-04-14,Sun,🟠 HIGH,0.703,No Junction,7.16,🔴 CRITICAL,13.028928651037276,77.53972283145647
131,2024-04-14,Sun,🟠 HIGH,0.702,BTP130 - GD Mara Junction,5.21,🟠 HIGH,12.908489299324325,77.60070470405405
438,2024-04-14,Sun,🟠 HIGH,0.702,BTP075 - Police Corner,4.67,🟠 HIGH,12.968109595555555,77.58686942888889
455,2024-04-14,Sun,🟠 HIGH,0.702,No Junction,6.43,🟠 HIGH,12.981262778840392,77.64070497952692
768,2024-04-14,Sun,🟠 HIGH,0.701,No Junction,4.69,🟠 HIGH,13.06778309473684,77.58032464736841
453,2024-04-14,Sun,🟠 HIGH,0.7,No Junction,3.49,🟡 MEDIUM,12.95998326,77.6477707575
518,2024-04-14,Sun,🟠 HIGH,0.7,No Junction,2.05,🟡 MEDIUM,12.993260154545451,77.59589173181818
846,2024-04-14,Sun,🟠 HIGH,0.7,BTP028 - Vijayanagar Bus Stand Junction,3.76,🟡 MEDIUM,12.973823093333332,77.53847078666666
2,2024-04-14,Sun,🟠 HIGH,0.699,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
486,2024-04-14,Sun,🟠 HIGH,0.699,No Junction,2.63,🟡 MEDIUM,12.992754972222222,77.57281423888888
709,2024-04-14,Sun,🟠 HIGH,0.699,No Junction,4.63,🟠 HIGH,12.956942863617453,77.699113774959
779,2024-04-14,Sun,🟠 HIGH,0.699,No Junction,4.44,🟠 HIGH,12.990743966666669,77.60522422000001
646,2024-04-14,Sun,🟠 HIGH,0.698,"BTP099 - Cash Pharmacy, Residency Road",3.95,🟡 MEDIUM,12.966986852380952,77.60041713333332
802,2024-04-14,Sun,🟠 HIGH,0.698,No Junction,1.62,🟢 LOW,13.013271911764704,77.69912302352941
85,2024-04-14,Sun,🟠 HIGH,0.697,No Junction,3.74,🟡 MEDIUM,12.906553222338184,77.54508871099071
829,2024-04-14,Sun,🟠 HIGH,0.697,"BTP093 - Toll Gate, Mysore Road",5.48,🟠 HIGH,12.958040005882353,77.55396364117647
567,2024-04-14,Sun,🟠 HIGH,0.696,No Junction,1.72,🟢 LOW,13.0114763,77.56901553333334
3,2024-04-14,Sun,🟠 HIGH,0.695,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
150,2024-04-14,Sun,🟠 HIGH,0.695,BTP207 - 8th Main Road Basaveshwara Nagar,6.85,🟠 HIGH,12.991840556547618,77.53841092619048
543,2024-04-14,Sun,🟠 HIGH,0.694,BTP140 - Madiwala Check Post,5.88,🟠 HIGH,12.932813605405403,77.61339425675675
772,2024-04-14,Sun,🟠 HIGH,0.694,No Junction,5.7,🟠 HIGH,12.855515928125,77.66433365
193,2024-04-14,Sun,🟠 HIGH,0.693,BTP041 - Gopal Gowda Circle,7.68,🔴 CRITICAL,12.977458990967742,77.59108022000001
586,2024-04-14,Sun,🟠 HIGH,0.692,No Junction,1.9,🟢 LOW,12.975241875,77.71082695499999
587,2024-04-14,Sun,🟠 HIGH,0.692,No Junction,4.07,🟠 HIGH,12.945737594444443,77.5871045388889
643,2024-04-14,Sun,🟠 HIGH,0.692,BTP119 - Minerva Circle,3.88,🟡 MEDIUM,12.9556353,77.58049100625
444,2024-04-14,Sun,🟠 HIGH,0.69,No Junction,5.49,🟠 HIGH,12.981165970967742,77.62856672258064
606,2024-04-14,Sun,🟠 HIGH,0.69,No Junction,3.83,🟡 MEDIUM,13.0574634,77.47263271578947
128,2024-04-14,Sun,🟠 HIGH,0.689,No Junction,6.27,🟠 HIGH,13.083454865714286,77.63828871428572
277,2024-04-14,Sun,🟠 HIGH,0.689,"BTP186 - 9th Cross, 4th Main, Jayanagar",6.64,🟠 HIGH,12.939414986329115,77.58399073392405
418,2024-04-14,Sun,🟠 HIGH,0.689,No Junction,3.95,🟡 MEDIUM,12.964277510434783,77.54253260434783
838,2024-04-14,Sun,🟠 HIGH,0.689,No Junction,2.83,🟡 MEDIUM,12.85432268,77.66211305
319,2024-04-14,Sun,🟠 HIGH,0.687,No Junction,4.89,🟠 HIGH,13.037024604054054,77.57457456216217
452,2024-04-14,Sun,🟠 HIGH,0.686,BTP063 - Siddalingaiah Circle,7.33,🔴 CRITICAL,12.972264065454546,77.59389987454546
717,2024-04-14,Sun,🟠 HIGH,0.683,BTP104 - Medical College Circle,3.33,🟡 MEDIUM,12.9586995875,77.574114525
175,2024-04-14,Sun,🟠 HIGH,0.682,No Junction,7.19,🔴 CRITICAL,12.972012915537816,77.6070674286342
243,2024-04-14,Sun,🟠 HIGH,0.681,"BTP189 - New Diagonal Road, Jayanagar",6.13,🟠 HIGH,12.928626698201798,77.58098399090909
245,2024-04-14,Sun,🟠 HIGH,0.679,No Junction,7.37,🔴 CRITICAL,12.951419125192766,77.71749728764328
253,2024-04-14,Sun,🟠 HIGH,0.677,No Junction,4.36,🟠 HIGH,13.099652728571428,77.588657544
744,2024-04-14,Sun,🟠 HIGH,0.676,No Junction,4.93,🟠 HIGH,13.068124248148148,77.62939568518517
674,2024-04-14,Sun,🟠 HIGH,0.674,No Junction,2.27,🟡 MEDIUM,12.90981375882353,77.68719387647059
182,2024-04-14,Sun,🟠 HIGH,0.672,BTP030 - Mekhri Circle,6.63,🟠 HIGH,13.011020938775513,77.58360971632654
417,2024-04-14,Sun,🟠 HIGH,0.672,No Junction,3.16,🟡 MEDIUM,12.99012721111111,77.60379742592593
1,2024-04-14,Sun,🟠 HIGH,0.671,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
696,2024-04-14,Sun,🟠 HIGH,0.67,No Junction,3.85,🟡 MEDIUM,12.98333864074074,77.75213357407408
234,2024-04-14,Sun,🟠 HIGH,0.669,No Junction,4.59,🟠 HIGH,12.914322642621393,77.48135074669092
75,2024-04-14,Sun,🟠 HIGH,0.668,"BTP070 - Cholurpalya Junction, Magadi Road",7.02,🔴 CRITICAL,12.973615668124324,77.55106154434405
200,2024-04-14,Sun,🟠 HIGH,0.668,No Junction,5.52,🟠 HIGH,12.990402505305466,77.57234730932475
562,2024-04-14,Sun,🟠 HIGH,0.667,No Junction,3.43,🟡 MEDIUM,12.918771452,77.669668056
613,2024-04-14,Sun,🟠 HIGH,0.667,No Junction,5.0,🟠 HIGH,12.983567721428573,77.6798205
715,2024-04-14,Sun,🟠 HIGH,0.667,No Junction,3.44,🟡 MEDIUM,12.9934414,77.60718865263158
799,2024-04-14,Sun,🟠 HIGH,0.667,BTP196 - Sarakki Main Road,6.38,🟠 HIGH,12.910710676923078,77.58075581153847
15,2024-04-14,Sun,🟠 HIGH,0.666,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
531,2024-04-14,Sun,🟠 HIGH,0.666,No Junction,4.29,🟠 HIGH,12.875454893023257,77.59550115813953
114,2024-04-14,Sun,🟠 HIGH,0.664,No Junction,5.75,🟠 HIGH,12.875766145419847,77.6480451385496
713,2024-04-14,Sun,🟠 HIGH,0.664,BTP217 - Baleyele Junction,4.59,🟠 HIGH,12.957171576923075,77.56892611153846
781,2024-04-14,Sun,🟠 HIGH,0.664,No Junction,4.3,🟠 HIGH,12.986813496153845,77.60848991153847
171,2024-04-14,Sun,🟠 HIGH,0.663,BTP028 - Vijayanagar Bus Stand Junction,6.75,🟠 HIGH,12.972224361211667,77.53781395938286
177,2024-04-14,Sun,🟠 HIGH,0.663,No Junction,5.37,🟠 HIGH,12.911882037804878,77.64454296951219
764,2024-04-14,Sun,🟠 HIGH,0.663,No Junction,3.51,🟡 MEDIUM,12.898043450926426,77.6341519455216
46,2024-04-14,Sun,🟠 HIGH,0.662,No Junction,5.62,🟠 HIGH,13.03529960373789,77.58902305058348
244,2024-04-14,Sun,🟠 HIGH,0.662,"BTP202 - East End Main Road, Jayanagar",8.38,🔴 CRITICAL,12.91706029368932,77.59615208058253
124,2024-04-14,Sun,🟠 HIGH,0.661,No Junction,7.28,🔴 CRITICAL,13.097109692143809,77.59949983075899
431,2024-04-14,Sun,🟠 HIGH,0.66,No Junction,6.81,🟠 HIGH,12.927061289050052,77.69483485443422
168,2024-04-14,Sun,🟠 HIGH,0.659,No Junction,6.27,🟠 HIGH,12.876400798275862,77.59543959525863
32,2024-04-14,Sun,🟠 HIGH,0.658,No Junction,5.61,🟠 HIGH,13.010297649513111,77.55334079474781
142,2024-04-14,Sun,🟠 HIGH,0.657,BTP140 - Madiwala Check Post,8.28,🔴 CRITICAL,12.930585793838862,77.60980804407582
483,2024-04-14,Sun,🟠 HIGH,0.657,No Junction,5.02,🟠 HIGH,12.872928720746868,77.59423392223707
868,2024-04-14,Sun,🟠 HIGH,0.657,BTP017 - Attiguppe Circle,4.61,🟠 HIGH,12.959965360000002,77.5321733
68,2024-04-14,Sun,🟠 HIGH,0.655,No Junction,7.28,🔴 CRITICAL,12.987605522146508,77.7346803528109
304,2024-04-14,Sun,🟠 HIGH,0.655,No Junction,6.12,🟠 HIGH,13.045615873170732,77.62718528170731
334,2024-04-14,Sun,🟠 HIGH,0.655,BTP098 - Nayandahalli Junction,6.24,🟠 HIGH,12.94441678,77.52692113636364
471,2024-04-14,Sun,🟠 HIGH,0.655,No Junction,6.01,🟠 HIGH,12.940350408928571,77.62006795535714
369,2024-04-14,Sun,🟠 HIGH,0.654,"BTP001 - 10th Cross, Dr. Rajkumar Road",5.3,🟠 HIGH,13.00301269122807,77.55340500087719
449,2024-04-14,Sun,🟠 HIGH,0.654,"BTP080 - NR Road, SP Road Junction",4.15,🟠 HIGH,12.96728125,77.58169794999999
24,2024-04-14,Sun,🟠 HIGH,0.653,No Junction,5.8,🟠 HIGH,12.925961181992752,77.67648393543482
162,2024-04-14,Sun,🟠 HIGH,0.653,No Junction,6.89,🟠 HIGH,13.030656366762765,77.53633979950183
165,2024-04-14,Sun,🟠 HIGH,0.653,No Junction,5.84,🟠 HIGH,12.98920128537931,77.59905723365517
491,2024-04-14,Sun,🟠 HIGH,0.653,BTP217 - Baleyele Junction,3.02,🟡 MEDIUM,12.957998292,77.569449168
584,2024-04-14,Sun,🟠 HIGH,0.653,No Junction,4.28,🟠 HIGH,12.988966274468083,77.60890865106383
211,2024-04-14,Sun,🟠 HIGH,0.651,No Junction,5.24,🟠 HIGH,12.987881121296295,77.61795377962963
687,2024-04-14,Sun,🟠 HIGH,0.651,"BTP127 - Sagar Hospital, Jayanagar",6.92,🟠 HIGH,12.926975873170733,77.59704115853658
151,2024-04-14,Sun,🟠 HIGH,0.65,No Junction,6.69,🟠 HIGH,13.0338768389333,77.55783476877741
205,2024-04-14,Sun,🟠 HIGH,0.65,No Junction,6.91,🟠 HIGH,13.022494129013008,77.63795700911767
233,2024-04-14,Sun,🟠 HIGH,0.65,No Junction,5.96,🟠 HIGH,13.027607246296297,77.54260912006173
308,2024-04-14,Sun,🟠 HIGH,0.65,No Junction,4.43,🟠 HIGH,12.966813696,77.65852355199999
11,2024-04-14,Sun,🟠 HIGH,0.649,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
22,2024-04-14,Sun,🟠 HIGH,0.649,No Junction,5.69,🟠 HIGH,12.927436589925572,77.67983796761098
342,2024-04-14,Sun,🟠 HIGH,0.649,No Junction,6.03,🟠 HIGH,12.884536602185792,77.6418694125683
479,2024-04-14,Sun,🟠 HIGH,0.648,No Junction,3.24,🟡 MEDIUM,12.974367241463414,77.71091382195121
545,2024-04-14,Sun,🟠 HIGH,0.648,No Junction,3.19,🟡 MEDIUM,12.908336615789471,77.64453062631578
832,2024-04-14,Sun,🟠 HIGH,0.647,BTP196 - Sarakki Main Road,5.6,🟠 HIGH,12.911093357894735,77.57579534210527
387,2024-04-14,Sun,🟠 HIGH,0.646,No Junction,6.35,🟠 HIGH,12.946259441489362,77.5880004787234
374,2024-04-14,Sun,🟠 HIGH,0.645,No Junction,6.02,🟠 HIGH,12.87626903347826,77.59668688086957
809,2024-04-14,Sun,🟠 HIGH,0.644,No Junction,2.33,🟡 MEDIUM,13.00890565,77.58038861875
61,2024-04-14,Sun,🟠 HIGH,0.643,No Junction,6.06,🟠 HIGH,13.07105568216658,77.58794996042249
79,2024-04-14,Sun,🟠 HIGH,0.643,No Junction,6.28,🟠 HIGH,12.978242164044945,77.62865273932584
295,2024-04-14,Sun,🟠 HIGH,0.642,No Junction,6.58,🟠 HIGH,12.978167699443269,77.63928629412409
497,2024-04-14,Sun,🟠 HIGH,0.642,BTP140 - Madiwala Check Post,4.33,🟠 HIGH,12.933330393103448,77.61522972068965
714,2024-04-14,Sun,🟠 HIGH,0.642,No Junction,3.59,🟡 MEDIUM,13.007128969863016,77.62158880821917
9,2024-04-14,Sun,🟠 HIGH,0.641,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
45,2024-04-14,Sun,🟠 HIGH,0.641,BTP155 - Katriguppe Junction,6.49,🟠 HIGH,12.926739510559004,77.55080284906832
440,2024-04-14,Sun,🟠 HIGH,0.641,BTP203 - RRMR Junction,7.48,🔴 CRITICAL,12.967945916279067,77.59237445581395
644,2024-04-14,Sun,🟠 HIGH,0.64,No Junction,5.28,🟠 HIGH,13.06879932972973,77.62592455135135
723,2024-04-14,Sun,🟠 HIGH,0.64,BTP098 - Nayandahalli Junction,3.58,🟡 MEDIUM,12.945608266666666,77.52853285555555
820,2024-04-14,Sun,🟠 HIGH,0.64,No Junction,4.12,🟠 HIGH,13.034663020000002,77.73392812
8,2024-04-14,Sun,🟠 HIGH,0.639,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
72,2024-04-14,Sun,🟠 HIGH,0.639,No Junction,7.35,🔴 CRITICAL,12.950257254922825,77.69969314995544
246,2024-04-14,Sun,🟠 HIGH,0.639,BTP211 - Central Street Junction,4.41,🟠 HIGH,12.982698026923078,77.60146875
293,2024-04-14,Sun,🟠 HIGH,0.639,BTP132 - Anepalya Junction,6.24,🟠 HIGH,12.95158401372549,77.60761836470589
112,2024-04-14,Sun,🟠 HIGH,0.638,BTP108 - Tagore Park Junction,7.27,🔴 CRITICAL,12.94409996898337,77.57109654639922
437,2024-04-14,Sun,🟠 HIGH,0.638,"BTP204 - ESI Hospital, Rajajinagar",6.57,🟠 HIGH,12.989707743181818,77.55602293522728
441,2024-04-14,Sun,🟠 HIGH,0.638,BTP103 - Shanti Nagar TTMC,3.43,🟡 MEDIUM,12.954282828260869,77.59001699565216
678,2024-04-14,Sun,🟠 HIGH,0.638,No Junction,5.08,🟠 HIGH,13.03291615,77.62727093
478,2024-04-14,Sun,🟠 HIGH,0.637,No Junction,1.79,🟢 LOW,13.007373942105264,77.69276296315789
21,2024-04-14,Sun,🟠 HIGH,0.635,No Junction,7.25,🔴 CRITICAL,12.892371388881967,77.63772989895978
176,2024-04-14,Sun,🟠 HIGH,0.635,No Junction,5.91,🟠 HIGH,12.96083106711602,77.52825387231269
191,2024-04-14,Sun,🟠 HIGH,0.635,BTP137 - Madiwala Traffic PS Junction,7.98,🔴 CRITICAL,12.92007902480262,77.62099891842328
41,2024-04-14,Sun,🟠 HIGH,0.634,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7.39,🔴 CRITICAL,12.99315586984428,77.55347891502498
306,2024-04-14,Sun,🟠 HIGH,0.634,BTP106 - VV Puram College,7.19,🔴 CRITICAL,12.951771648496972,77.57692350341176
679,2024-04-14,Sun,🟠 HIGH,0.634,BTP120 - Lalbagh Main Gate Junction,4.74,🟠 HIGH,12.953335089285714,77.58371533928572
485,2024-04-14,Sun,🟠 HIGH,0.633,No Junction,5.52,🟠 HIGH,13.060462455555555,77.65207275238096
