cluster,hour,count,risk_score,risk_tier
646,22,4,3.95,🟡 MEDIUM
646,23,2,3.95,🟡 MEDIUM
647,5,13,1.19,🟢 LOW
647,23,8,1.19,🟢 LOW
648,0,1,2.49,🟡 MEDIUM
648,2,1,2.49,🟡 MEDIUM
648,3,10,2.49,🟡 MEDIUM
648,6,2,2.49,🟡 MEDIUM
648,19,1,2.49,🟡 MEDIUM
648,21,1,2.49,🟡 MEDIUM
649,2,9,3.94,🟡 MEDIUM
649,3,25,3.94,🟡 MEDIUM
649,7,2,3.94,🟡 MEDIUM
650,0,6,3.85,🟡 MEDIUM
650,1,1,3.85,🟡 MEDIUM
650,4,7,3.85,🟡 MEDIUM
650,5,8,3.85,🟡 MEDIUM
650,8,2,3.85,🟡 MEDIUM
650,21,1,3.85,🟡 MEDIUM
650,22,2,3.85,🟡 MEDIUM
650,23,4,3.85,🟡 MEDIUM
651,2,2,2.01,🟡 MEDIUM
651,3,1,2.01,🟡 MEDIUM
651,4,1,2.01,🟡 MEDIUM
651,6,2,2.01,🟡 MEDIUM
651,8,1,2.01,🟡 MEDIUM
651,19,1,2.01,🟡 MEDIUM
651,21,2,2.01,🟡 MEDIUM
651,22,1,2.01,🟡 MEDIUM
652,0,1,0.58,🟢 LOW
652,1,5,0.58,🟢 LOW
652,2,2,0.58,🟢 LOW
652,3,3,0.58,🟢 LOW
652,6,1,0.58,🟢 LOW
652,22,1,0.58,🟢 LOW
652,23,3,0.58,🟢 LOW
653,0,1,6.59,🟠 HIGH
653,5,4,6.59,🟠 HIGH
653,6,22,6.59,🟠 HIGH
653,7,13,6.59,🟠 HIGH
653,8,4,6.59,🟠 HIGH
653,20,4,6.59,🟠 HIGH
653,21,2,6.59,🟠 HIGH
653,23,2,6.59,🟠 HIGH
654,4,6,1.52,🟢 LOW
654,5,10,1.52,🟢 LOW
654,21,3,1.52,🟢 LOW
654,22,3,1.52,🟢 LOW
654,23,3,1.52,🟢 LOW
655,5,12,4.11,🟠 HIGH
655,9,1,4.11,🟠 HIGH
655,21,9,4.11,🟠 HIGH
656,3,2,0.73,🟢 LOW
656,4,9,0.73,🟢 LOW
656,5,2,0.73,🟢 LOW
656,23,4,0.73,🟢 LOW
657,0,7,3.97,🟡 MEDIUM
657,1,1,3.97,🟡 MEDIUM
657,2,1,3.97,🟡 MEDIUM
657,3,1,3.97,🟡 MEDIUM
657,4,1,3.97,🟡 MEDIUM
657,5,5,3.97,🟡 MEDIUM
657,6,5,3.97,🟡 MEDIUM
657,8,1,3.97,🟡 MEDIUM
657,21,2,3.97,🟡 MEDIUM
657,22,3,3.97,🟡 MEDIUM
657,23,3,3.97,🟡 MEDIUM
658,0,1,4.57,🟠 HIGH
658,5,6,4.57,🟠 HIGH
658,6,3,4.57,🟠 HIGH
658,10,2,4.57,🟠 HIGH
658,19,1,4.57,🟠 HIGH
658,20,8,4.57,🟠 HIGH
659,2,9,4.35,🟠 HIGH
659,3,6,4.35,🟠 HIGH
659,6,2,4.35,🟠 HIGH
660,1,8,3.78,🟡 MEDIUM
660,3,1,3.78,🟡 MEDIUM
660,5,2,3.78,🟡 MEDIUM
660,19,1,3.78,🟡 MEDIUM
660,20,1,3.78,🟡 MEDIUM
660,21,2,3.78,🟡 MEDIUM
660,22,3,3.78,🟡 MEDIUM
660,23,1,3.78,🟡 MEDIUM
661,6,8,6.36,🟠 HIGH
661,18,21,6.36,🟠 HIGH
661,19,3,6.36,🟠 HIGH
662,5,6,4.92,🟠 HIGH
662,6,9,4.92,🟠 HIGH
662,7,4,4.92,🟠 HIGH
662,21,5,4.92,🟠 HIGH
662,22,2,4.92,🟠 HIGH
663,0,8,4.22,🟠 HIGH
663,1,3,4.22,🟠 HIGH
663,2,1,4.22,🟠 HIGH
663,3,7,4.22,🟠 HIGH
663,5,1,4.22,🟠 HIGH
663,6,3,4.22,🟠 HIGH
663,20,4,4.22,🟠 HIGH
663,21,2,4.22,🟠 HIGH
663,22,4,4.22,🟠 HIGH
663,23,1,4.22,🟠 HIGH
664,0,3,4.2,🟠 HIGH
664,1,1,4.2,🟠 HIGH
664,4,1,4.2,🟠 HIGH
664,5,4,4.2,🟠 HIGH
664,6,1,4.2,🟠 HIGH
664,9,10,4.2,🟠 HIGH
664,22,1,4.2,🟠 HIGH
665,3,1,5.03,🟠 HIGH
665,5,7,5.03,🟠 HIGH
665,6,7,5.03,🟠 HIGH
665,7,6,5.03,🟠 HIGH
665,8,1,5.03,🟠 HIGH
666,5,1,2.38,🟡 MEDIUM
666,21,15,2.38,🟡 MEDIUM
666,22,1,2.38,🟡 MEDIUM
667,2,10,6.22,🟠 HIGH
667,6,1,6.22,🟠 HIGH
667,7,7,6.22,🟠 HIGH
667,20,5,6.22,🟠 HIGH
667,21,7,6.22,🟠 HIGH
667,22,7,6.22,🟠 HIGH
667,23,14,6.22,🟠 HIGH
668,0,2,5.48,🟠 HIGH
668,1,2,5.48,🟠 HIGH
668,2,2,5.48,🟠 HIGH
668,3,6,5.48,🟠 HIGH
668,4,3,5.48,🟠 HIGH
668,5,4,5.48,🟠 HIGH
668,6,2,5.48,🟠 HIGH
668,7,1,5.48,🟠 HIGH
668,19,4,5.48,🟠 HIGH
668,20,2,5.48,🟠 HIGH
668,21,1,5.48,🟠 HIGH
668,22,8,5.48,🟠 HIGH
668,23,6,5.48,🟠 HIGH
669,0,11,3.41,🟡 MEDIUM
669,1,9,3.41,🟡 MEDIUM
669,2,1,3.41,🟡 MEDIUM
669,3,1,3.41,🟡 MEDIUM
669,4,1,3.41,🟡 MEDIUM
669,20,1,3.41,🟡 MEDIUM
669,21,3,3.41,🟡 MEDIUM
669,23,1,3.41,🟡 MEDIUM
670,0,1,3.82,🟡 MEDIUM
670,5,10,3.82,🟡 MEDIUM
670,6,9,3.82,🟡 MEDIUM
670,19,1,3.82,🟡 MEDIUM
670,20,2,3.82,🟡 MEDIUM
670,21,2,3.82,🟡 MEDIUM
670,23,1,3.82,🟡 MEDIUM
671,0,2,5.01,🟠 HIGH
671,1,1,5.01,🟠 HIGH
671,2,1,5.01,🟠 HIGH
671,3,2,5.01,🟠 HIGH
671,4,2,5.01,🟠 HIGH
671,5,2,5.01,🟠 HIGH
671,6,6,5.01,🟠 HIGH
671,7,2,5.01,🟠 HIGH
671,8,2,5.01,🟠 HIGH
671,20,1,5.01,🟠 HIGH
671,21,1,5.01,🟠 HIGH
671,23,1,5.01,🟠 HIGH
672,0,4,3.06,🟡 MEDIUM
672,4,5,3.06,🟡 MEDIUM
672,5,2,3.06,🟡 MEDIUM
672,6,1,3.06,🟡 MEDIUM
672,7,1,3.06,🟡 MEDIUM
672,21,3,3.06,🟡 MEDIUM
672,22,2,3.06,🟡 MEDIUM
672,23,4,3.06,🟡 MEDIUM
673,0,8,4.74,🟠 HIGH
673,6,3,4.74,🟠 HIGH
673,20,6,4.74,🟠 HIGH
673,22,11,4.74,🟠 HIGH
674,0,3,2.27,🟡 MEDIUM
674,1,1,2.27,🟡 MEDIUM
674,3,1,2.27,🟡 MEDIUM
674,4,6,2.27,🟡 MEDIUM
674,5,2,2.27,🟡 MEDIUM
674,6,3,2.27,🟡 MEDIUM
674,23,1,2.27,🟡 MEDIUM
675,0,2,2.66,🟡 MEDIUM
675,2,5,2.66,🟡 MEDIUM
675,4,2,2.66,🟡 MEDIUM
675,5,3,2.66,🟡 MEDIUM
675,6,2,2.66,🟡 MEDIUM
675,22,2,2.66,🟡 MEDIUM
676,3,10,2.79,🟡 MEDIUM
676,4,2,2.79,🟡 MEDIUM
676,5,5,2.79,🟡 MEDIUM
676,20,1,2.79,🟡 MEDIUM
676,22,1,2.79,🟡 MEDIUM
677,1,5,1.49,🟢 LOW
677,5,2,1.49,🟢 LOW
677,19,1,1.49,🟢 LOW
677,21,1,1.49,🟢 LOW
677,22,1,1.49,🟢 LOW
677,23,6,1.49,🟢 LOW
678,7,6,5.08,🟠 HIGH
678,20,9,5.08,🟠 HIGH
678,21,6,5.08,🟠 HIGH
678,22,9,5.08,🟠 HIGH
679,2,2,4.74,🟠 HIGH
679,4,8,4.74,🟠 HIGH
679,5,11,4.74,🟠 HIGH
679,20,6,4.74,🟠 HIGH
679,23,1,4.74,🟠 HIGH
680,0,8,0.73,🟢 LOW
680,21,2,0.73,🟢 LOW
680,22,4,0.73,🟢 LOW
680,23,3,0.73,🟢 LOW
681,0,6,3.57,🟡 MEDIUM
681,3,20,3.57,🟡 MEDIUM
681,4,5,3.57,🟡 MEDIUM
681,5,1,3.57,🟡 MEDIUM
681,22,1,3.57,🟡 MEDIUM
681,23,18,3.57,🟡 MEDIUM
682,6,13,2.3,🟡 MEDIUM
682,22,2,2.3,🟡 MEDIUM
683,20,20,5.23,🟠 HIGH
684,19,13,4.51,🟠 HIGH
684,20,2,4.51,🟠 HIGH
685,0,1,3.31,🟡 MEDIUM
685,4,2,3.31,🟡 MEDIUM
685,5,3,3.31,🟡 MEDIUM
685,6,1,3.31,🟡 MEDIUM
685,8,5,3.31,🟡 MEDIUM
685,21,3,3.31,🟡 MEDIUM
685,23,6,3.31,🟡 MEDIUM
686,1,1,1.38,🟢 LOW
686,21,7,1.38,🟢 LOW
686,22,7,1.38,🟢 LOW
687,2,3,6.92,🟠 HIGH
687,5,1,6.92,🟠 HIGH
687,6,1,6.92,🟠 HIGH
687,19,3,6.92,🟠 HIGH
687,20,4,6.92,🟠 HIGH
687,21,8,6.92,🟠 HIGH
687,22,20,6.92,🟠 HIGH
687,23,1,6.92,🟠 HIGH
688,0,3,3.66,🟡 MEDIUM
688,1,4,3.66,🟡 MEDIUM
688,2,3,3.66,🟡 MEDIUM
688,3,2,3.66,🟡 MEDIUM
688,4,7,3.66,🟡 MEDIUM
688,5,2,3.66,🟡 MEDIUM
688,6,5,3.66,🟡 MEDIUM
688,7,1,3.66,🟡 MEDIUM
688,8,1,3.66,🟡 MEDIUM
688,19,2,3.66,🟡 MEDIUM
688,20,1,3.66,🟡 MEDIUM
688,21,3,3.66,🟡 MEDIUM
688,22,6,3.66,🟡 MEDIUM
688,23,1,3.66,🟡 MEDIUM
689,2,15,1.79,🟢 LOW
689,3,3,1.79,🟢 LOW
689,7,1,1.79,🟢 LOW
690,5,5,3.04,🟡 MEDIUM
690,21,17,3.04,🟡 MEDIUM
690,22,4,3.04,🟡 MEDIUM
690,23,8,3.04,🟡 MEDIUM
691,3,2,4.12,🟠 HIGH
691,5,2,4.12,🟠 HIGH
691,6,1,4.12,🟠 HIGH
691,7,1,4.12,🟠 HIGH
691,8,1,4.12,🟠 HIGH
691,20,4,4.12,🟠 HIGH
691,21,1,4.12,🟠 HIGH
691,22,4,4.12,🟠 HIGH
691,23,3,4.12,🟠 HIGH
692,0,2,1.62,🟢 LOW
692,1,6,1.62,🟢 LOW
692,5,2,1.62,🟢 LOW
692,6,2,1.62,🟢 LOW
692,7,1,1.62,🟢 LOW
692,21,3,1.62,🟢 LOW
692,22,1,1.62,🟢 LOW
693,6,16,0.96,🟢 LOW
693,22,1,0.96,🟢 LOW
693,23,2,0.96,🟢 LOW
694,3,7,2.63,🟡 MEDIUM
694,4,6,2.63,🟡 MEDIUM
694,5,4,2.63,🟡 MEDIUM
694,8,1,2.63,🟡 MEDIUM
695,1,2,1.58,🟢 LOW
695,2,5,1.58,🟢 LOW
695,3,1,1.58,🟢 LOW
695,5,1,1.58,🟢 LOW
695,6,1,1.58,🟢 LOW
695,22,1,1.58,🟢 LOW
695,23,5,1.58,🟢 LOW
696,1,2,3.85,🟡 MEDIUM
696,2,1,3.85,🟡 MEDIUM
696,4,20,3.85,🟡 MEDIUM
696,6,1,3.85,🟡 MEDIUM
696,19,1,3.85,🟡 MEDIUM
696,20,2,3.85,🟡 MEDIUM
697,2,12,7.37,🔴 CRITICAL
697,5,10,7.37,🔴 CRITICAL
697,6,29,7.37,🔴 CRITICAL
697,7,19,7.37,🔴 CRITICAL
697,8,1,7.37,🔴 CRITICAL
697,10,4,7.37,🔴 CRITICAL
698,20,4,4.2,🟠 HIGH
698,21,16,4.2,🟠 HIGH
698,22,6,4.2,🟠 HIGH
699,2,1,4.36,🟠 HIGH
699,3,8,4.36,🟠 HIGH
699,4,6,4.36,🟠 HIGH
699,7,4,4.36,🟠 HIGH
700,0,2,1.58,🟢 LOW
700,5,1,1.58,🟢 LOW
700,21,10,1.58,🟢 LOW
700,22,1,1.58,🟢 LOW
700,23,2,1.58,🟢 LOW
701,2,5,6.07,🟠 HIGH
701,3,5,6.07,🟠 HIGH
701,6,2,6.07,🟠 HIGH
701,7,13,6.07,🟠 HIGH
701,8,3,6.07,🟠 HIGH
701,9,1,6.07,🟠 HIGH
702,22,15,0.38,🟢 LOW
703,5,1,4.14,🟠 HIGH
703,6,2,4.14,🟠 HIGH
703,7,4,4.14,🟠 HIGH
703,8,8,4.14,🟠 HIGH
704,0,3,5.65,🟠 HIGH
704,6,5,5.65,🟠 HIGH
704,7,8,5.65,🟠 HIGH
704,8,7,5.65,🟠 HIGH
704,22,1,5.65,🟠 HIGH
705,0,7,5.64,🟠 HIGH
705,2,22,5.64,🟠 HIGH
705,3,1,5.64,🟠 HIGH
705,4,23,5.64,🟠 HIGH
705,5,21,5.64,🟠 HIGH
705,6,20,5.64,🟠 HIGH
706,6,18,4.53,🟠 HIGH
706,7,1,4.53,🟠 HIGH
706,8,1,4.53,🟠 HIGH
706,9,2,4.53,🟠 HIGH
706,21,1,4.53,🟠 HIGH
707,0,1,1.96,🟢 LOW
707,1,1,1.96,🟢 LOW
707,3,1,1.96,🟢 LOW
707,4,4,1.96,🟢 LOW
707,5,2,1.96,🟢 LOW
707,6,6,1.96,🟢 LOW
707,21,3,1.96,🟢 LOW
707,23,1,1.96,🟢 LOW
708,4,3,1.38,🟢 LOW
708,5,2,1.38,🟢 LOW
708,21,5,1.38,🟢 LOW
708,22,3,1.38,🟢 LOW
708,23,2,1.38,🟢 LOW
709,1,1,4.63,🟠 HIGH
709,3,7,4.63,🟠 HIGH
709,5,3,4.63,🟠 HIGH
709,6,11,4.63,🟠 HIGH
709,7,5,4.63,🟠 HIGH
709,19,1,4.63,🟠 HIGH
709,23,1,4.63,🟠 HIGH
710,0,1,2.75,🟡 MEDIUM
710,5,2,2.75,🟡 MEDIUM
710,6,1,2.75,🟡 MEDIUM
710,7,1,2.75,🟡 MEDIUM
710,20,3,2.75,🟡 MEDIUM
710,21,4,2.75,🟡 MEDIUM
710,22,3,2.75,🟡 MEDIUM
710,23,1,2.75,🟡 MEDIUM
711,2,7,2.99,🟡 MEDIUM
711,19,4,2.99,🟡 MEDIUM
711,21,9,2.99,🟡 MEDIUM
712,0,1,1.46,🟢 LOW
712,2,4,1.46,🟢 LOW
712,3,2,1.46,🟢 LOW
712,4,5,1.46,🟢 LOW
712,5,3,1.46,🟢 LOW
712,6,1,1.46,🟢 LOW
712,21,3,1.46,🟢 LOW
712,22,4,1.46,🟢 LOW
712,23,1,1.46,🟢 LOW
713,0,6,4.59,🟠 HIGH
713,1,4,4.59,🟠 HIGH
713,2,4,4.59,🟠 HIGH
713,4,10,4.59,🟠 HIGH
713,5,2,4.59,🟠 HIGH
714,1,17,3.59,🟡 MEDIUM
714,2,3,3.59,🟡 MEDIUM
714,3,1,3.59,🟡 MEDIUM
714,5,21,3.59,🟡 MEDIUM
714,8,3,3.59,🟡 MEDIUM
714,22,7,3.59,🟡 MEDIUM
714,23,21,3.59,🟡 MEDIUM
715,0,2,3.44,🟡 MEDIUM
715,1,1,3.44,🟡 MEDIUM
715,2,2,3.44,🟡 MEDIUM
715,4,1,3.44,🟡 MEDIUM
715,5,1,3.44,🟡 MEDIUM
715,8,1,3.44,🟡 MEDIUM
715,21,3,3.44,🟡 MEDIUM
715,22,2,3.44,🟡 MEDIUM
715,23,6,3.44,🟡 MEDIUM
716,0,4,4.17,🟠 HIGH
716,1,1,4.17,🟠 HIGH
716,3,9,4.17,🟠 HIGH
716,4,5,4.17,🟠 HIGH
716,5,6,4.17,🟠 HIGH
716,6,1,4.17,🟠 HIGH
716,8,8,4.17,🟠 HIGH
716,23,3,4.17,🟠 HIGH
717,0,9,3.33,🟡 MEDIUM
717,1,1,3.33,🟡 MEDIUM
717,2,1,3.33,🟡 MEDIUM
717,4,2,3.33,🟡 MEDIUM
717,6,1,3.33,🟡 MEDIUM
717,21,1,3.33,🟡 MEDIUM
717,22,1,3.33,🟡 MEDIUM
718,0,1,3.9,🟡 MEDIUM
718,1,2,3.9,🟡 MEDIUM
718,2,1,3.9,🟡 MEDIUM
718,4,1,3.9,🟡 MEDIUM
718,5,2,3.9,🟡 MEDIUM
718,6,7,3.9,🟡 MEDIUM
718,21,5,3.9,🟡 MEDIUM
718,22,22,3.9,🟡 MEDIUM
718,23,7,3.9,🟡 MEDIUM
719,5,3,5.1,🟠 HIGH
719,6,1,5.1,🟠 HIGH
719,8,5,5.1,🟠 HIGH
719,19,3,5.1,🟠 HIGH
719,20,6,5.1,🟠 HIGH
719,21,2,5.1,🟠 HIGH
720,1,1,2.18,🟡 MEDIUM
720,2,1,2.18,🟡 MEDIUM
720,3,1,2.18,🟡 MEDIUM
720,4,8,2.18,🟡 MEDIUM
720,5,3,2.18,🟡 MEDIUM
720,20,1,2.18,🟡 MEDIUM
720,21,3,2.18,🟡 MEDIUM
720,22,5,2.18,🟡 MEDIUM
720,23,1,2.18,🟡 MEDIUM
721,0,13,2.62,🟡 MEDIUM
721,6,1,2.62,🟡 MEDIUM
721,8,1,2.62,🟡 MEDIUM
721,19,1,2.62,🟡 MEDIUM
722,2,2,4.69,🟠 HIGH
722,4,2,4.69,🟠 HIGH
722,6,1,4.69,🟠 HIGH
722,7,4,4.69,🟠 HIGH
722,21,7,4.69,🟠 HIGH
722,22,4,4.69,🟠 HIGH
723,0,7,3.58,🟡 MEDIUM
723,1,8,3.58,🟡 MEDIUM
723,2,2,3.58,🟡 MEDIUM
723,23,1,3.58,🟡 MEDIUM
724,0,4,3.23,🟡 MEDIUM
724,1,2,3.23,🟡 MEDIUM
724,2,1,3.23,🟡 MEDIUM
724,3,6,3.23,🟡 MEDIUM
724,4,1,3.23,🟡 MEDIUM
724,5,5,3.23,🟡 MEDIUM
724,6,1,3.23,🟡 MEDIUM
724,20,1,3.23,🟡 MEDIUM
724,22,1,3.23,🟡 MEDIUM
724,23,3,3.23,🟡 MEDIUM
725,2,1,2.32,🟡 MEDIUM
725,4,3,2.32,🟡 MEDIUM
725,7,1,2.32,🟡 MEDIUM
725,19,2,2.32,🟡 MEDIUM
725,21,2,2.32,🟡 MEDIUM
725,22,4,2.32,🟡 MEDIUM
726,1,1,6.6,🟠 HIGH
726,2,27,6.6,🟠 HIGH
726,6,8,6.6,🟠 HIGH
726,9,3,6.6,🟠 HIGH
726,18,7,6.6,🟠 HIGH
726,19,14,6.6,🟠 HIGH
726,23,12,6.6,🟠 HIGH
727,2,2,2.63,🟡 MEDIUM
727,5,3,2.63,🟡 MEDIUM
727,22,1,2.63,🟡 MEDIUM
727,23,1,2.63,🟡 MEDIUM
728,0,2,2.52,🟡 MEDIUM
728,1,1,2.52,🟡 MEDIUM
728,2,2,2.52,🟡 MEDIUM
728,3,4,2.52,🟡 MEDIUM
728,4,3,2.52,🟡 MEDIUM
728,5,4,2.52,🟡 MEDIUM
728,6,5,2.52,🟡 MEDIUM
728,21,1,2.52,🟡 MEDIUM
728,23,3,2.52,🟡 MEDIUM
729,0,4,4.58,🟠 HIGH
729,3,1,4.58,🟠 HIGH
729,4,3,4.58,🟠 HIGH
729,5,3,4.58,🟠 HIGH
729,6,1,4.58,🟠 HIGH
729,20,1,4.58,🟠 HIGH
729,22,4,4.58,🟠 HIGH
729,23,3,4.58,🟠 HIGH
730,0,3,3.36,🟡 MEDIUM
730,6,9,3.36,🟡 MEDIUM
730,7,5,3.36,🟡 MEDIUM
730,21,5,3.36,🟡 MEDIUM
731,2,3,2.84,🟡 MEDIUM
731,5,8,2.84,🟡 MEDIUM
731,7,1,2.84,🟡 MEDIUM
731,10,1,2.84,🟡 MEDIUM
731,21,2,2.84,🟡 MEDIUM
732,2,1,4.45,🟠 HIGH
732,4,2,4.45,🟠 HIGH
732,5,1,4.45,🟠 HIGH
732,6,3,4.45,🟠 HIGH
732,7,1,4.45,🟠 HIGH
732,19,4,4.45,🟠 HIGH
732,21,5,4.45,🟠 HIGH
732,22,3,4.45,🟠 HIGH
733,6,1,5.58,🟠 HIGH
733,7,17,5.58,🟠 HIGH
734,1,6,0.38,🟢 LOW
734,21,9,0.38,🟢 LOW
735,2,10,3.03,🟡 MEDIUM
735,3,1,3.03,🟡 MEDIUM
735,4,1,3.03,🟡 MEDIUM
735,5,1,3.03,🟡 MEDIUM
735,8,2,3.03,🟡 MEDIUM
736,6,1,3.12,🟡 MEDIUM
736,21,8,3.12,🟡 MEDIUM
736,22,5,3.12,🟡 MEDIUM
736,23,1,3.12,🟡 MEDIUM
737,4,7,2.62,🟡 MEDIUM
737,5,3,2.62,🟡 MEDIUM
737,6,1,2.62,🟡 MEDIUM
737,7,4,2.62,🟡 MEDIUM
738,2,5,1.34,🟢 LOW
738,20,1,1.34,🟢 LOW
738,21,9,1.34,🟢 LOW
739,0,2,5.14,🟠 HIGH
739,2,10,5.14,🟠 HIGH
739,3,1,5.14,🟠 HIGH
739,5,1,5.14,🟠 HIGH
739,7,6,5.14,🟠 HIGH
739,21,1,5.14,🟠 HIGH
739,22,2,5.14,🟠 HIGH
739,23,2,5.14,🟠 HIGH
740,0,17,5.54,🟠 HIGH
740,3,12,5.54,🟠 HIGH
740,4,16,5.54,🟠 HIGH
740,5,2,5.54,🟠 HIGH
740,6,1,5.54,🟠 HIGH
740,7,1,5.54,🟠 HIGH
740,17,1,5.54,🟠 HIGH
740,20,1,5.54,🟠 HIGH
740,22,2,5.54,🟠 HIGH
741,1,5,5.24,🟠 HIGH
741,7,1,5.24,🟠 HIGH
741,18,6,5.24,🟠 HIGH
741,19,3,5.24,🟠 HIGH
741,21,1,5.24,🟠 HIGH
741,22,2,5.24,🟠 HIGH
742,0,1,0.38,🟢 LOW
742,21,11,0.38,🟢 LOW
742,22,3,0.38,🟢 LOW
743,7,14,5.19,🟠 HIGH
743,23,2,5.19,🟠 HIGH
744,0,1,4.93,🟠 HIGH
744,1,2,4.93,🟠 HIGH
744,2,1,4.93,🟠 HIGH
744,3,3,4.93,🟠 HIGH
744,4,3,4.93,🟠 HIGH
744,5,2,4.93,🟠 HIGH
744,6,1,4.93,🟠 HIGH
744,8,1,4.93,🟠 HIGH
744,20,4,4.93,🟠 HIGH
744,21,2,4.93,🟠 HIGH
744,23,7,4.93,🟠 HIGH
745,0,2,4.59,🟠 HIGH
745,1,2,4.59,🟠 HIGH
745,2,8,4.59,🟠 HIGH
745,3,3,4.59,🟠 HIGH
745,5,2,4.59,🟠 HIGH
745,6,1,4.59,🟠 HIGH
745,8,1,4.59,🟠 HIGH
745,20,1,4.59,🟠 HIGH
745,22,2,4.59,🟠 HIGH
745,23,7,4.59,🟠 HIGH
746,2,11,1.1,🟢 LOW
746,3,1,1.1,🟢 LOW
746,5,6,1.1,🟢 LOW
746,6,2,1.1,🟢 LOW
747,0,14,4.32,🟠 HIGH
747,1,10,4.32,🟠 HIGH
747,2,3,4.32,🟠 HIGH
747,3,5,4.32,🟠 HIGH
747,4,2,4.32,🟠 HIGH
747,5,4,4.32,🟠 HIGH
747,21,5,4.32,🟠 HIGH
747,22,2,4.32,🟠 HIGH
747,23,4,4.32,🟠 HIGH
748,1,6,1.85,🟢 LOW
748,2,1,1.85,🟢 LOW
748,3,6,1.85,🟢 LOW
748,4,4,1.85,🟢 LOW
748,5,1,1.85,🟢 LOW
749,1,6,4.79,🟠 HIGH
749,2,7,4.79,🟠 HIGH
749,19,8,4.79,🟠 HIGH
749,23,1,4.79,🟠 HIGH
750,1,25,4.29,🟠 HIGH
750,6,7,4.29,🟠 HIGH
750,8,1,4.29,🟠 HIGH
751,2,1,4.6,🟠 HIGH
751,3,2,4.6,🟠 HIGH
751,6,5,4.6,🟠 HIGH
751,9,7,4.6,🟠 HIGH
751,11,3,4.6,🟠 HIGH
752,6,17,3.53,🟡 MEDIUM
753,6,16,3.35,🟡 MEDIUM
754,6,17,3.51,🟡 MEDIUM
755,0,1,3.62,🟡 MEDIUM
755,4,1,3.62,🟡 MEDIUM
755,5,10,3.62,🟡 MEDIUM
755,6,4,3.62,🟡 MEDIUM
755,7,1,3.62,🟡 MEDIUM
756,0,2,4.59,🟠 HIGH
756,5,2,4.59,🟠 HIGH
756,7,8,4.59,🟠 HIGH
756,8,1,4.59,🟠 HIGH
756,19,2,4.59,🟠 HIGH
757,2,1,4.87,🟠 HIGH
757,5,2,4.87,🟠 HIGH
757,6,2,4.87,🟠 HIGH
757,7,1,4.87,🟠 HIGH
757,8,2,4.87,🟠 HIGH
757,20,3,4.87,🟠 HIGH
757,21,1,4.87,🟠 HIGH
757,22,8,4.87,🟠 HIGH
757,23,4,4.87,🟠 HIGH
758,4,1,4.87,🟠 HIGH
758,6,3,4.87,🟠 HIGH
758,7,15,4.87,🟠 HIGH
758,8,1,4.87,🟠 HIGH
759,2,5,4.59,🟠 HIGH
759,4,2,4.59,🟠 HIGH
759,5,4,4.59,🟠 HIGH
759,6,10,4.59,🟠 HIGH
759,20,1,4.59,🟠 HIGH
759,21,6,4.59,🟠 HIGH
759,22,5,4.59,🟠 HIGH
759,23,64,4.59,🟠 HIGH
760,0,8,5.72,🟠 HIGH
760,1,7,5.72,🟠 HIGH
760,2,2,5.72,🟠 HIGH
760,4,19,5.72,🟠 HIGH
760,5,29,5.72,🟠 HIGH
760,6,36,5.72,🟠 HIGH
760,7,16,5.72,🟠 HIGH
760,8,1,5.72,🟠 HIGH
760,19,2,5.72,🟠 HIGH
760,20,2,5.72,🟠 HIGH
760,21,40,5.72,🟠 HIGH
760,22,57,5.72,🟠 HIGH
760,23,8,5.72,🟠 HIGH
761,1,2,2.93,🟡 MEDIUM
761,2,1,2.93,🟡 MEDIUM
761,3,1,2.93,🟡 MEDIUM
761,4,3,2.93,🟡 MEDIUM
761,5,1,2.93,🟡 MEDIUM
761,6,3,2.93,🟡 MEDIUM
761,7,1,2.93,🟡 MEDIUM
761,20,3,2.93,🟡 MEDIUM
761,21,3,2.93,🟡 MEDIUM
761,23,1,2.93,🟡 MEDIUM
762,3,8,2.58,🟡 MEDIUM
762,5,1,2.58,🟡 MEDIUM
762,6,1,2.58,🟡 MEDIUM
763,5,1,2.58,🟡 MEDIUM
763,22,8,2.58,🟡 MEDIUM
764,4,3,3.51,🟡 MEDIUM
764,5,14,3.51,🟡 MEDIUM
764,6,6,3.51,🟡 MEDIUM
764,19,4,3.51,🟡 MEDIUM
764,20,1,3.51,🟡 MEDIUM
765,0,9,2.7,🟡 MEDIUM
765,4,5,2.7,🟡 MEDIUM
765,5,2,2.7,🟡 MEDIUM
765,6,2,2.7,🟡 MEDIUM
765,19,2,2.7,🟡 MEDIUM
765,21,6,2.7,🟡 MEDIUM
765,22,1,2.7,🟡 MEDIUM
766,1,1,1.84,🟢 LOW
766,4,2,1.84,🟢 LOW
766,7,1,1.84,🟢 LOW
766,20,1,1.84,🟢 LOW
766,21,2,1.84,🟢 LOW
766,22,4,1.84,🟢 LOW
766,23,4,1.84,🟢 LOW
767,0,2,5.9,🟠 HIGH
767,1,3,5.9,🟠 HIGH
767,2,7,5.9,🟠 HIGH
767,3,1,5.9,🟠 HIGH
767,5,9,5.9,🟠 HIGH
767,6,10,5.9,🟠 HIGH
767,7,4,5.9,🟠 HIGH
767,8,7,5.9,🟠 HIGH
767,9,1,5.9,🟠 HIGH
767,21,2,5.9,🟠 HIGH
767,22,2,5.9,🟠 HIGH
767,23,4,5.9,🟠 HIGH
